Restaurant,Overall Rating,Cleaned Review,Review Rating,Sentiment Score,Sentiment,Positive %,Neutral %,Negative %
Fire Wings Davis,4.1,ordered piece wing got rotten smelling noodle mess bad didnt even know noodle menu go back ben laughing along guy back im assuming manager called front approached issueas giggling cant help feel purpose lazy unprofessional simply tell someone wing closing kitchen instead think giving u rotten food okay remake wing extremely dry gross would ever come corporation expects u talk manager giggling along save money go wingstop,1,-0.07685185185185182,Negative,40.0,0.0,60.0
Froggy's,4.5,reason theyre best burger town everyone tried burger would agree good fry good stream fight entertaining sport there indoor seating heated outdoor seating drink arent overly pricey moderately priced go place u visitor want eat good burger,5,0.6,Positive,100.0,0.0,0.0
Froggy's,4.5,retro bar burger joint best burger davis patty sooo juicy fry crispy come adventurous burger like aggie jam banh mi burger,5,0.75,Positive,100.0,0.0,0.0
Froggy's,4.5,amazing ive many burger life easily top much flavor food drink great well,5,0.52,Positive,100.0,0.0,0.0
Froggy's,4.5,best burger davis hand must try,5,1.0,Positive,100.0,0.0,0.0
Froggy's,4.5,great meal today california burger fry side salad margaritasooooo good girl ruben cesar salad pesto chicken sandwich fry fast service well highly recommended,5,0.252,Positive,100.0,0.0,0.0
Tres Hermanas Davis,4.3,place home away home un huarique de amistad comida sabrosa tragos de otro nivel different folx welcomed become friend bar say enough reyna sergio make safe cozy family meal love check cocido como en casa tan ricooo,5,0.16,Positive,100.0,0.0,0.0
Tres Hermanas Davis,4.3,dinner large group seated right away inside staff attentive nice gave u chip salsa right always kept refilling chip food came pretty fast everything looked tasted great,5,0.3794642857142857,Positive,100.0,0.0,0.0
Tres Hermanas Davis,4.3,love tres come least time month love service food environment drink always point tried missing erika brother best always make sure great experience tres go spot disappointed house margarita pitcher fire,5,0.25625,Positive,100.0,0.0,0.0
Tres Hermanas Davis,4.3,moved davis several month ago several recommendation finally tried restaurant amazing experience love decor festive atmosphere server great right amount attentiveness nice personality started pina colada made right chip nice warm guacamole fantastic salsa albondigas soup good boyfriend ordered chile colorado chimichanga beef plate presentation food excellent portion outstanding chimichanga loaded beef loved topped salsa sour cream salsa look like mexican flag taste bud tummy satisfied time finished meal able eat took rest home truly best mexican food weve time place become regular place dine,5,0.4096273291925466,Positive,100.0,0.0,0.0
Tres Hermanas Davis,4.3,location many time never disappoint drink food service everything great tonight relleno vegetales amazing chile relleno filled corn two different kind squash husband steak fajitas amazing cucumber jalapeo margarita delicious wanted buy another wait staff great typically get miranda server quality customer service skill please try place downtown davis,5,0.5133333333333333,Positive,100.0,0.0,0.0
Delta of Venus,4.5,place true gem davis cozy eclectic atmosphere make perfect spot relax catch friend even get work done menu offer wonderful variety fresh flavorful option plenty vegetarian veganfriendly choice ordered veggie scramble without cheese added tofu ii healthy absolutely delicious coffee always fantastic patio great place unwind sunny day staff friendly welcoming always create relaxed inviting vibe dont miss vegan cooky brownie world highly recommend stopping youre davis mustvisit,5,0.5168181818181817,Positive,100.0,0.0,0.0
Delta of Venus,4.5,favorite business davis sad see reduced size food menu drastically probably restaurant davis get meal full whit charm never noticed free library well book sale wall delicious tea avocado toast simple yet satisfying patio inviting plenty space sit work indoors well always local art display please support local business would love see delta bring full menu back loved bean stew special awhile,5,0.29693877551020403,Positive,100.0,0.0,0.0
Delta of Venus,4.5,cozy beautiful atmosphere friendly owner staff love live music event opinion food menu except breakfast limited available option good one best local place davis,5,0.3689935064935065,Positive,100.0,0.0,0.0
Delta of Venus,4.5,real soft spot restaurant tell converted home lends cozy quality space picked book community library enjoyed lemonade got omelet service friendly food wellpriced portioned thanks,5,0.20500000000000002,Positive,100.0,0.0,0.0
Delta of Venus,4.5,delta venus true gem davis culture get yummy food get art get music cozy drink best amazing service lee owner incredibly genuine generous human make feel right home delta venus must davis p baked good basket cashier counter always tasty,5,0.39196428571428565,Positive,100.0,0.0,0.0
Manna Restaurant,4,amazing service dont think ordered best thing food okay amazing tried partner food amazing though gorgeous presentation food came nice selection side,4,0.6571428571428571,Positive,80.0,0.0,20.0
Manna Restaurant,4,usually order veggie bibimbap spicy pork bulgogi fresh home cooked taste additionally portion come fresh side enough divide filling lunch dinner customer service also wonderful order stolen staff immediately picked phone call bos offered full refund,5,0.2833333333333334,Positive,80.0,0.0,20.0
Manna Restaurant,4,average korean restaurant food fantastic gross somewhere middle would say slightly average service good average well liked atmosphere first choice korean food probably last think mom cook better pretty good hard compete,3,0.1898809523809524,Positive,80.0,0.0,20.0
Manna Restaurant,4,ordered take got tofu bibimbap completely utterly flavorless didnt even include sauce spicy sauce like normal place include like gochujang basically bland veggie tofu,1,-0.005555555555555554,Negative,80.0,0.0,20.0
Manna Restaurant,4,delicious stir fried pork kimchi awesome kimchi soup good clean friendly environment also outdoor seating enjoy meal fur baby,5,0.6402777777777778,Positive,80.0,0.0,20.0
I Love Sushi,4.1,dont know begin restaurant definitely say sushi quality poor huge sushi fanatic eaten many sushi restaurant bay area quality salmon eel gross crab worst imitation crab worse safeway best part forcefully add gratuity tip allllll order quite ridiculous especially service mediocre person top service younger girl aside place mediocre wouldnt recommend coming,2,-0.07291666666666666,Negative,80.0,0.0,20.0
I Love Sushi,4.1,really love place fresh seafood service excellent ordered california roll dynamite roll salmon lemon roll rainbow roll shown picture choose allyoucaneat menu found affordable compared place,4,0.6,Positive,80.0,0.0,20.0
I Love Sushi,4.1,love love sushi place boyfriend always come every week place good weve coming yearthe foodservice atmosphere love place much usually get domo arigato golden roll dragon roll reggae man gyozas tuna salmon sashimi thai tea also good highly recommend place sushi lover,5,0.38875000000000004,Positive,80.0,0.0,20.0
I Love Sushi,4.1,start finish experience worth coming back last time making go japanese spot davis moving forward fam love sushi never limited veganvegetarian option despite mixed review decided give whirl see thing wanted make special date fam several review top complaint referenced terrible service dry tasteless food dispute based experience wendy team attentive placed order pm dining nothing complain teriyaki chicken meal avocado salad house tea green tearice blend taste delicious coffee cake dessert plenty parking plaza lot outstanding eat menu try near future,5,0.044104308390022676,Positive,80.0,0.0,20.0
I Love Sushi,4.1,excited try place decided take cousin birthday two baby let say welcoming kid friendly place whatsoever ordered ayce lunch service absolutely terrible like previous review state quality sushi poor cousin even felt negative energy towards u told felt like wanted u kept staring u afar allowing u enjoy meal time experience hoping especially since treating birthday didnt even get full money worth ayce gave u box kicked u baby loud never coming recommend,1,0.0030303030303030273,Positive,80.0,0.0,20.0
Raising Cane's Chicken Fingers,4.2,place look really good inside unfortunately food meet expectation ordered caniac combo chicken juicy also oily check picture coleslaw lacked flavor thing truly enjoyed fry texas toast youre healthconscious looking enjoy fried chicken would recommend considering option,3,-0.016666666666666663,Negative,60.0,0.0,40.0
Raising Cane's Chicken Fingers,4.2,chicken goodthe batter needed extra adhesion fell apart touch chicken juicy mushyfelt like chicken frozen thawed refrozen thawed multiple time frying really bad texture flavor also skin deep wager dont marinate meat probably lightly seasoned fried service great though food came quickly fry heavily seasoned couldnt eat ask unsalted version took despite slow time lead followed made sure got unsalted version really good would return get fry price also great good quick bite want something cheap average quality totally fine student,3,0.15151515151515155,Positive,60.0,0.0,40.0
Raising Cane's Chicken Fingers,4.2,stumbled upon place appreciate cleanliness including bathroom kitchen work area young man register attentive respectful suggested proactive ringing people martin im impressed freshness portion asked ketchup mustard use accompanied sauce suffice coleslaw bit wet tasty bit much salt fry otherwise id come back thank,4,0.3,Positive,60.0,0.0,40.0
Raising Cane's Chicken Fingers,4.2,live walnut creek im never able go raising cane whenever go somewhere one mandatory stop good chicken finger love cane sauce also served food le minute even though place packed,5,0.09727272727272726,Positive,60.0,0.0,40.0
Raising Cane's Chicken Fingers,4.2,location great college downtown clean professional tasty minute inside wiped soda area table storefront glass also location never gotten order wrong shocking extra crispy fry actually extra crispy,5,-0.03333333333333331,Negative,60.0,0.0,40.0
Jack's Urban Eats,4.1,got bbq tritip sandwich delicious sweet potato fry great little pricey sandwich lot tritip worth also got bahnmi sandwich price bbq tritip lot le tritip underwhelming topping still good though one bbq tritip sandwich sweet potato fry alone bring rating,5,0.47321428571428575,Positive,100.0,0.0,0.0
Jack's Urban Eats,4.1,town pinkstickers gathering polo field pal hardis arok chitown get salad salad well asked around bit go jack urban eats popped joint hijacked uber went lickity split straight jack urban eatsand let tell somethingwhen inner self tell time salad cant go wrong trip jack salad amazing star,5,0.05000000000000002,Positive,100.0,0.0,0.0
Jack's Urban Eats,4.1,ordered toast super convenient order ready arrived located small shopping center many place eat snack shop plenty parking walked maybe table occupied two people register walked asked order name greeted woman kinda gave look inconveniencing talking coworker asking order looked order behind gave bag said thank continued talking coworker oh yeah fry okay nothing special got small urban fry small garlic fry garlic soggy tasted like garlic jar urban fry decent chili oil must good bleu cheese dressing really good overall youre craving fry id opt another place,3,0.13794642857142858,Positive,100.0,0.0,0.0
Jack's Urban Eats,4.1,impossible taco saladreally good really tasty avocado lot blackrotten area impossible meat one big chunk also urban fry okay nearly flavorful salad fun could watch salad madebut honestly salad better choose one menu salad star fry butsuper expensive meal wanted give place lower review compared prepandemic honestly food pretty good,4,0.17444444444444443,Positive,100.0,0.0,0.0
Jack's Urban Eats,4.1,usually great experience today short wife steak salad usual much fat steak cali cheese steak sandwich two large chunk unchewable gristle needle say disappointment good menu item cant get anywhere today par,4,0.1520408163265306,Positive,100.0,0.0,0.0
Ike's Love & Sandwiches,4.5,best sandwich place davis course like making hot roast sandwich make good portion fresh staff great friendly establishment clean organized walking distance boutique shop fun place lunch friend highly recommended,5,0.47240740740740744,Positive,100.0,0.0,0.0
Ike's Love & Sandwiches,4.5,star location service food environment location environment location fine part davis though center accessibility issue environment okay decoration style building ultimately atmosphere felt cold still service service staff quick foot made sandwich quickly without compromising quality also kind enough allow party couple including move two table together food sandwich great bread high quality packed many ingredient varies variety sandwich offered great saucesonce dependent sandwich create symphony flavor return juicy yummy sandwich generally ike sandwich pretty good place though besides food experience might mediocre,4,0.2496078431372549,Positive,100.0,0.0,0.0
Ike's Love & Sandwiches,4.5,jersey always reason come back store jump super attentive first couple visit top remembered sandwich doesnt take lot energy good worker jersey great worker star,5,0.4261904761904762,Positive,100.0,0.0,0.0
Ike's Love & Sandwiches,4.5,first time eating noisy inside opted takeout ordered dutch crunch bread okay couple piece gristle meat would liked bit sauce also menu said cheese sandwich didnt appear friend ordered disappointed small portion meat one disappointed gluten free bread wasnt toasted greatly improve flavor gluten free bread,4,0.13333333333333336,Positive,100.0,0.0,0.0
Ike's Love & Sandwiches,4.5,best sandwich ive long time got matt cain sandwich husband ordered yolo sandwich amazing fresh bread excellent quality meat house sauce dirty sauce good well definitely back,5,0.36875,Positive,100.0,0.0,0.0
Kathmandu Kitchen,4,dont recommend place often eat indian restaurant sacramento bay area never given review review place overall pretty disappointed vegetable samosa tasty paneer pakora okay nepali samosa spinach really flavor thank goodness tamarind sauce add taste yes menu restaurant say includes spinach worst thing place small portion food main course dish compared price usually eat family style indian restaurant always generous plate bowl pot dish next disappointing thing goat cheese naan yes thin smeer goat cheese also cheddar cheese made naan oily gave wrong flavor fair chicken vindaloo good admittedly tandoori mixed grill good flavor lamb tough chewy sadly chicken tikka masala passable cant stress enough though portion incredibly small compared price dish took two picture main course hoping show relative size pot platter went thai place davis pleasantly pleased large full plate bowl food,2,-0.042269253380364503,Negative,60.0,0.0,40.0
Kathmandu Kitchen,4,best lamb curry davis eat lamb curry everywhere go one pretty solid also cant say enough service showed fairly close closing visibly wrapping place told would leave insisted stay kind prompt great experience around,5,0.47857142857142854,Positive,60.0,0.0,40.0
Kathmandu Kitchen,4,gross raw chicken owner said get much business doesnt care food come like please aware owner care quality food consuming lead believe doesnt care cleanliness serving raw chicken,1,-0.1730769230769231,Negative,60.0,0.0,40.0
Kathmandu Kitchen,4,came diner left review comparing eatery yeti said larger portion better flavor greeted seated quickly freezing restaurant degree outside tonight ask could turn heat turned heat set degree ordered apiece rice extra naan extra waterno ice tasted lukewarm didnt drink sure well back nice folk freezing restaurant,4,0.1933333333333333,Positive,60.0,0.0,40.0
Kathmandu Kitchen,4,visited restaurant based positive review unfortunately experience fell short expectation kadai prawn decent curry taste disappointingly undercooked strong smell aloo paratha okay nothing exceptional moreover surprised rice wasnt included side dish curry forcing u order separately ambience lighting also lacking contributing dull atmosphere overall food mediocre good service improvement needed quality dish dining environment p place serve halal meat,3,0.06940559440559439,Positive,60.0,0.0,40.0
Taqueria Guadalajara Grill,4.5,never disappointed dine taqueria guadalajara mace blvd davis ca food authentic amazing tried many taco cart restaurant multiple town city one number one need look anymore found,5,0.395,Positive,80.0,0.0,20.0
Taqueria Guadalajara Grill,4.5,short fantastic friendly clean delicious storytimethe job site wasnt ready u yetsolets go get grub fortunately one guy area knew find spot park giant truck place much larger look outside plus huge outdoor patio chip extremely crispy thicker place salsa great hot salsa kick head forgot name dish devoured honesty couldnt even pronounce asked started explain soon said chile verde shouted ill take chile verde meltinyourmouth wonderful dont know name marinated beef red saucealso winner refried bean little smooth tasted great make perfect bean dip chip also bean option case youre scared smooth bean thanks guy fantastic breakfast,5,0.3157986111111111,Positive,80.0,0.0,20.0
Taqueria Guadalajara Grill,4.5,fresh authentic mexican food inexpensive took pix theyre exciting fail illustrate depth rich flavor dish posse went lunch busy great find,5,0.23437500000000003,Positive,80.0,0.0,20.0
Taqueria Guadalajara Grill,4.5,first time stop use gas station saw rite around corner decided check plus grandma guadalajara cooking amazing taqueria good finished taco hungry long drive bay area carne asada taco bland al pastor taco smokey salt carnitas tasted old everybody friendly nice lot american location theyre playing really good mexican music well thank taking time read short review,2,0.2590277777777778,Positive,80.0,0.0,20.0
Taqueria Guadalajara Grill,4.5,food good got chimichanga really tasted bad upset stomach night boyfriend didnt like barbacoa taco either chip old greesy thick really dont many bad review place sorry sorry,1,-0.09999999999999999,Negative,80.0,0.0,20.0
Hunan Bar & Restaurant,4.2,hunan spot lunch special always came attending ucd parking fairly easy there street parking paid time limited throughout area staff super friendly family business davis year perfect spot chinese chinese american dish,5,0.2697089947089947,Positive,100.0,0.0,0.0
Hunan Bar & Restaurant,4.2,saturday night hostessfloor manager ignored u waiter got zero instruction serve u sat table min ignored finally waiter asked served service began note people color group asian student came served immediately food greasy sauced overused black white pepper hard taste traditional sauce palate fried dish exceptional wor wonton great flavor dumpling perfect broth could easily stand alone service horrible continued ignore u ask bowl wonton got togo container asked white rice got small bowl ran tea lid ignored moving fast take care table hostess useless refused write contact u asked help go somewhere else panda express little worse place,2,0.01789215686274508,Positive,100.0,0.0,0.0
Hunan Bar & Restaurant,4.2,bad service exp waiting food hour food still prepared fully yet ordered five dish got two service kept ignoring multiple reminder approachable even asked water understand lunar new year eve pretty busy reasonable keep customer waiting almost two hour weve told couple time food mention customer u already got food paid bill left weve visited many time everything good nothing complain exp make definitely come back sorry youre pushing away loyal customer,1,0.07843822843822844,Positive,100.0,0.0,0.0
Hunan Bar & Restaurant,4.2,pleasantly surprised authenticity hunan restaurant ordered four dish total overall quality exceeded expectation changsha stinky tofu first time ive experienced authentic stinky tofu entire u although listed cold dish actually served hot tofu incredibly juicy flavorful rice noodle also exceptional especially considering price range pork intestine prepared nicely well must say student area fortunate access authentic chinese restaurant relatively reasonable price,5,0.2537037037037037,Positive,100.0,0.0,0.0
Hunan Bar & Restaurant,4.2,pretty authentic flavor big party end gave remaining u free soup fried rice nice texture pretty decent spicy dish coming bay average food price around dish also like walnut shrimp good,4,0.30185185185185187,Positive,100.0,0.0,0.0
Black Bear Diner Davis,4.2,server terrible today food delivered cold took u min get come back could ask silverware came back said hed back rest meal however wasnt end meal finally saw asked could give u rest go seemed want anything server two table server around busting butt wish would sat martha blonde guy section cody left tip father would mad didnt also large chunk ranch seems bacon never hear great reno location,1,-0.11006493506493506,Negative,40.0,0.0,60.0
Black Bear Diner Davis,4.2,unfortunately experience good really like black bear chain location disappointing family coming back trip stopped dinner air conditioning cold told waitress didnt pay attention decided take back eat car fry bacon hamburger burnt shame food wasnt good,3,-0.029629629629629634,Negative,40.0,0.0,60.0
Black Bear Diner Davis,4.2,one best bbd around staff courteous prompt food delish shout seor kitchen make amazing omelette,5,0.7333333333333334,Positive,40.0,0.0,60.0
Black Bear Diner Davis,4.2,hour get something eat stopped black bear diner davis california initially seated given coffee waited minute service attention one came take order make inquiry two floor people working one working register waiting minute went register informed cashier could longer wait served put order charged lousy cup coffee would think would concerned due incompetence paid lousy coffee voiced dissatisfaction left never rotten experience black bear diner past definitely go list future,1,-0.17083333333333334,Negative,40.0,0.0,60.0
Black Bear Diner Davis,4.2,great experience yesterday black bear davis im surprised living town almost year went yesterday first time waiter polite professional made sure great time food great ambience pleasant live block away restaurant plan going every month amazing,5,0.42300275482093674,Positive,40.0,0.0,60.0
Sophia's Thai Kitchen,4.3,beef quite chewy otherwise protein dish good curry stir fry generally better curry dish thinner flavor spring roll tasty crispy light,4,0.5333333333333333,Positive,80.0,0.0,20.0
Sophia's Thai Kitchen,4.3,might found new goto place davis tell authentic thai restaurant good pad kra pao dish made sophias perfectly ingredient taste even topped thai style fried egg sorry picture little dark sit outdoor rented seating cause inside full even weekday sampler appetizer delicious well come different sauce dish person love thai food ill surely return next time im back davis,5,0.22325757575757577,Positive,80.0,0.0,20.0
Sophia's Thai Kitchen,4.3,hand favorite thai restaurant must list davis heavenly beef well heavenly cashew chicken peppe stir fry go tos main course portion big enough leftover wednesday good night half price wine night sitting outside make perfect,5,0.17777777777777778,Positive,80.0,0.0,20.0
Sophia's Thai Kitchen,4.3,fianc wanted nice dinner got thankfully got seated instantly although plenty others getting sat u getting order placed well drink sat minute could even look way even consider getting u beverage least others sat around u white one present color environment quite racist towards u mainly waiter unsatisfied environment presented eventually kind guy clean dish saw nothing brought u water doubt food amazing service poor,1,0.16333333333333333,Positive,80.0,0.0,20.0
Sophia's Thai Kitchen,4.3,food subpar service great got yellow curry weird taste watery summer roll roll cut half insane bitter aftertaste overall would probably come,1,-0.13809523809523808,Negative,80.0,0.0,20.0
Preethi Indian Cuisine,3.9,owner friendly kind many amazing vegan option delicious drive way sacramento eat buffet good,5,0.6291666666666668,Positive,100.0,0.0,0.0
Preethi Indian Cuisine,3.9,preethi best indian food town ive coming year friend family always tastiest food fast service family run friendly good people lot great vegetarian option distinctive indian cuisine unique dish compared indian restaurant area,5,0.5750000000000001,Positive,100.0,0.0,0.0
Preethi Indian Cuisine,3.9,soon walked door lunch today knew going love place smell spice intoxicating wonderful greeted smiling face cheerful woman owns restaurant ordered lot two u goat biryani chicken tikka masala lamb vindaloo hungry also ordered samosa threw pakora waited sipped delicious mango lassi drink ride home food car unbearable smelled amazing got home made plate sampling everything pakora delicious ive never hooked everything tasted amazing moved norcal los angeles hard time finding good indian food place turned around owner friendly customer service impeccable im glad found gem restaurant going back thank,5,0.4666666666666667,Positive,100.0,0.0,0.0
Preethi Indian Cuisine,3.9,ordered goat biriyani thali delivery lot food food day stuffed goat biriyani moist tender chunk meat nicely flavored nothing memorable got spicy mild spicy spicy heat east se asian yogurt raita came complimented well thali came piece naan lentil soup sambar curry day lentil sauce daal well desert milk rice kheer curry rich sweet sugary pop pea favorite rest nice however naan little cakeyspongey instead stretchy fluffy went person atmosphere little quiet dark feel comfortable talking loudly,4,0.20222222222222222,Positive,100.0,0.0,0.0
Preethi Indian Cuisine,3.9,delicious meal enjoyed dal curry gobi manchurian samosa best goto indian spot davis affordable got takeout atmosphere inside cozy inviting kind staff certainly coming back,5,0.4448979591836735,Positive,100.0,0.0,0.0
Symposium,4.5,laundry strip restaurant decided wine appetizer wait clothes house chardonnay smooth refreshing bite ordered calamari easily best weve ever batter great flavor cooked perfection chewy waiter really great informative knew exactly check u back entire meal soon,5,0.46875,Positive,80.0,20.0,0.0
Symposium,4.5,thought milo pizza awesome colleague go frequently thought cooked house salad hit unfortunately ran offering imported beer greece hard compete attention server person party spread time tried keep place solid nighti back pizza great unique,4,0.18541666666666667,Positive,80.0,20.0,0.0
Symposium,4.5,food great overall started complimentary bread butter bread warm soft inside friend potato soup salad feta cheese dressing recommend dressing dolmades ground beef rice wrapped grapeleaves delicious however lemon taste gravy little strong would probably get appetizer share instead entree moussaka tasty,5,0.3807291666666667,Positive,80.0,20.0,0.0
Symposium,4.5,went last night came back next day gooood,5,0.0,Neutral,80.0,20.0,0.0
Symposium,4.5,enjoyed experience outdoor dining take food well seasoned freshly made delicious aromatic smell impatiently biting meal piping hot,5,0.3499999999999999,Positive,80.0,20.0,0.0
Taqueria El Burrito,4.3,place overrated google always read review going restaurant today disappointed ordered quesabirria fajita plate quesabirria averageyou could barely taste cheese way toooo oily also didnt like served double tortilla fajita plate better chicken wellcooked rice wasnt bad overall average experience feel misled previous review,3,-0.20185185185185184,Negative,80.0,0.0,20.0
Taqueria El Burrito,4.3,yummy food kind staff like carne asada fry good place check fry little bit seasoning would perfect,5,0.528125,Positive,80.0,0.0,20.0
Taqueria El Burrito,4.3,great taqueria open lateish near uc davis campus stopped night bowling food service environment top tier unlimited chip like great taqueria would also great getting meet miguel,5,0.5,Positive,80.0,0.0,20.0
Taqueria El Burrito,4.3,fast casual salsa barclean birria torta pastor taco mostly curious birria torta little bland im glad tried still love good dipping sandwich salsa bar great burrito sauce really tasty restaurant clean well maintained,5,0.21022727272727273,Positive,80.0,0.0,20.0
Taqueria El Burrito,4.3,decent quick stop food nice selfserve salsa chip bar,3,0.3666666666666667,Positive,80.0,0.0,20.0
Dos Coyotes Border Cafe,4.3,could give star would food world incredible family live hour davis stop way tahoe whenever go ski winter im vegetarian go loaded potato taco tostada salad also incredible come huge tortilla ive probably gotten taco time exact every time potato thinly cut cheese perfectly crispy cabbage slaw covering entire taco die salsa bar also full incredibly delicious fresh salsa multiple variety debating going college davis eat every week,5,0.40303030303030307,Positive,100.0,0.0,0.0
Dos Coyotes Border Cafe,4.3,ate do coyote davis cowell blvd party people service excellent food amazing eric manager helpful determined make great experience definitely succeeded back,5,0.4800000000000001,Positive,100.0,0.0,0.0
Dos Coyotes Border Cafe,4.3,first time location recently moved davis im disabled use walker bit struggle getting line getting salsa moving around tight space nothing college student work young man behind counter taking order seemed bit bothered put asked lot question drink nobody offered help u carry drink etc table got chip guacamole right away chip okay guacamole needed flavor meal delicious loved enchilada rice bean bit bland put salsa boyfriend santa fe nacho amazing come back maybe lot mexican restaurant try davis,4,0.17789115646258505,Positive,100.0,0.0,0.0
Dos Coyotes Border Cafe,4.3,looking place grab bite charging friend car pleasant place quick service big portion delicious food group tried salad strawberry enormous serving soup burrito taco quesadilla able finish salad quesadilla grabbed go box recommending place,5,0.42777777777777776,Positive,100.0,0.0,0.0
Dos Coyotes Border Cafe,4.3,love do coyote family san jose every time go tahoe pas remotely close do coyote stop way destination loaded potato taco die havent found anywhere else serving something remotely close nearby way stop wont regret,5,0.10000000000000002,Positive,100.0,0.0,0.0
Steve's Pizza,4.2,honestly dont know bad review got aloha margarita good dough soft center crunchy crust good amount topping game make fun hang waiting staff super nice snag point sale system wasnt accepting garmin pay cash always king overall would recommend also barn theming charming imo,5,0.23611111111111108,Positive,80.0,0.0,20.0
Steve's Pizza,4.2,weve ordered delivery steves pizza davis twice food absolutely delicious favorite pepperoni mushroom black olive pizza cheesy bread gooey crispy time chicken wing die cant wait go dine,5,0.046666666666666655,Positive,80.0,0.0,20.0
Steve's Pizza,4.2,best pizza fortyfive year steves promptly delivered twentynine fresh hot delicious large pizza community potluck december th many people event new davis never eaten steves end night hooked declared steves pizza best theyve ever eaten could told family favored steves fortyfive year give five star,5,0.5778499278499278,Positive,80.0,0.0,20.0
Steve's Pizza,4.2,pizza good cold gooey middle spoke manager said pizza cold bottom top burnt inside get cooked combination thats yeah keep eat threw away said next time better well buddy there next time im gon na come back worth couldve ate something else wasnt complaining lot people complaining,1,0.08,Positive,80.0,0.0,20.0
Steve's Pizza,4.2,return food greasy ordered cheesesteak meatball sandwich steves pizza combo cheesesteak cooked skillet weird sauce looked like gravy meatball didnt look like meatball sandwich smashed word help pizza plain nasty,1,-0.5714285714285715,Negative,80.0,0.0,20.0
Beach Hut Deli,4.3,planning stopping delicatessen one goofyass name close proximity whoppinsteller auditorium pixlie blvd butthen saw beach hut deli remembered great sandwich last time amazing whipped hut got exact thing manoman hut hit another homerun sandwich againamazing,5,0.41250000000000003,Positive,100.0,0.0,0.0
Beach Hut Deli,4.3,something davis sorely missing really good deli beach hut deli best thing deli ever happen davis everything place star generous portion freshest ingredient quick courteous service owner sierra amazing professional run good business hope last forever,5,0.4259259259259259,Positive,100.0,0.0,0.0
Beach Hut Deli,4.3,walking amazed beach hut set chit chatting regular interesting gal running location brilliant positive vibe severe food allergy say location caters food allergy food great outdoor patio cozy fire pit family peacefully enjoying great food,5,0.4409090909090909,Positive,100.0,0.0,0.0
Beach Hut Deli,4.3,place hidden gem davis ca discovered place stay marriott block away really great deli sandwich well easy going beach atmosphere sandwich bread fresh packed meat veggie also good selection draft beer go downtown davis easy dont fight parking,5,0.4166666666666667,Positive,100.0,0.0,0.0
Beach Hut Deli,4.3,beach hut deli davis real find far best sandwich weve university city meat roll ratio perfect sandwich french roll generous fresh quality throughandthrough excellent value money environment clean thoughtfully decorated tiki bar motif woman work thoughtful gracious well skilled making delicious sandwich definitely new goto deli,5,0.4925407925407926,Positive,100.0,0.0,0.0
